gene_id,MFF-CY-1,MFF-CY-2,MFF-CY-3,MFF-DY-1,MFF-DY-2,MFF-DY-3,subcellular_locations,source_organism
LOC122888997|LOC122888997,134,189,133,164,128,112,,not_found
LOC122888995|LOC122888995,1425,1766,1490,2217,1546,1776,,not_found
si:ch211-67f13.7|si:ch211-67f13.7,15,0,0,8,12,8,,not_found
LOC122889001|LOC122889001,109,107,148,229,202,161,,not_found
LOC122888992|LOC122888992,1424,1649,1234,2284,1856,2127,,not_found
LOC122888998|LOC122888998,2847,3651,2931,3459,2563,2759,,not_found
LOC122862226|LOC122862226,9,17,0,12,8,8,,not_found
LOC122889002|LOC122889002,737,742,698,777,566,802,,not_found
zbtb8os|zbtb8os,1671,1893,1618,2078,1506,1778,"Cytoplasm, Nucleus",7955
tmem39b|tmem39b,2093,2213,2002,2311,1974,2217,Endoplasmic reticulum membrane,7955
khdrbs1a|khdrbs1a,9584,11542,9310,13384,10232,11938,,not_found
ccdc28b|ccdc28b,80,123,121,123,103,69,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome",9606
LOC122861324|LOC122861324,1422,1698,1456,1643,1209,1411,,not_found
LOC122861333|LOC122861333,109,108,81,63,27,48,,not_found
LOC122861331|LOC122861331,47,44,36,30,14,32,,not_found
LOC122861342|LOC122861342,1490,1789,1334,1753,1606,1730,,not_found
siva1|siva1,1653,1461,1307,1872,1507,1740,"Cytoplasm, Nucleus",9606
bub1bb|bub1bb,79,122,77,23,41,27,,not_found
zfyve19|zfyve19,1357,1696,1341,1970,1435,1390,"Cleavage furrow, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Midbody, Midbody ring",9606
ppp1r14d|ppp1r14d,8,5,10,3,5,18,Cytoplasm,9606
adss1|adss1,5,4,7,12,2,0,Cytoplasm,7955
akt1|akt1,8324,9627,7845,8842,7151,8376,"Cell membrane, Cytoplasm, Mitochondrion intermembrane space, Nucleus",9606
zbtb42|zbtb42,1118,1316,1013,1365,1076,1123,"Cytoplasm, Nucleus, Nucleus, nucleoplasm",9606
LOC122861327|LOC122861327,2152,2580,2073,2763,2348,2431,,not_found
lg15h14orf28|lg15h14orf28,1148,1249,1024,1277,998,1134,,not_found
mthfd1b|mthfd1b,6295,6736,6054,8150,6264,6697,,not_found
cep170ba|cep170ba,2875,3655,3030,2872,2190,2478,,not_found
LOC122861343|LOC122861343,12,0,0,8,0,4,,not_found
xgb|xgb,0,5,0,0,0,0,,not_found
srp14|srp14,1377,1611,1267,1919,1500,1639,Cytoplasm,9606
inf2|inf2,4519,5022,4436,5187,3911,4461,"Cytoplasm, perinuclear region",9606
LOC122861353|LOC122861353,3,11,14,6,5,0,,not_found
LOC122861354|LOC122861354,22,21,36,8,4,16,,not_found
LOC122861352|LOC122861352,4,3,0,0,4,0,,not_found
LOC122861357|LOC122861357,959,977,780,232,794,921,,not_found
dnajc17|dnajc17,823,1127,727,934,750,834,"Cytoplasm, Nucleus",9606
LOC122861358|LOC122861358,16,9,5,18,25,10,,not_found
gchfr|gchfr,8746,10397,8619,12004,10050,12026,"Cytoplasm, cytosol, Nucleus, Nucleus membrane",7955
LOC122861408|LOC122861408,25,29,36,22,29,13,,not_found
arhgap11a|arhgap11a,147,89,133,18,7,53,Nucleus,9606
LOC122861414|LOC122861414,0,4,0,0,0,4,,not_found
chrm5a|chrm5a,0,0,0,0,0,0,,not_found
zgc:194887|zgc:194887,0,0,0,0,3,0,,not_found
LOC122861412|LOC122861412,4,4,0,0,5,3,,not_found
crim1|crim1,4929,6063,4957,5807,4496,4702,Membrane,7955
eif2ak4|eif2ak4,2558,3129,2466,3331,2321,2541,Cytoplasm,9606
LOC122861696|LOC122861696,196,272,248,189,214,197,,not_found
acp7|acp7,2732,3266,2466,4452,3377,3996,Secreted,7955
LOC122861881|LOC122861881,15,15,17,17,11,14,,not_found
fsip1|fsip1,12,20,25,12,7,13,,not_found
LOC122861456|LOC122861456,5478,6691,5438,7784,5835,6608,,not_found
LOC122861459|LOC122861459,25,45,46,34,60,49,,not_found
LOC122861882|LOC122861882,2534,2814,2431,4157,3310,3472,,not_found
LOC122861455|LOC122861455,56542,67674,54252,35069,27321,30724,,not_found
LOC122862418|LOC122862418,846,816,669,1100,922,962,,not_found
LOC122862419|LOC122862419,607,786,655,984,745,797,,not_found
LOC122862421|LOC122862421,380,463,334,436,409,372,,not_found
exd1|exd1,4,14,0,16,0,3,Cytoplasm,7955
LOC122861870|LOC122861870,0,0,3,8,0,0,,not_found
LOC122861685|LOC122861685,16997,21345,17600,16636,12771,13376,,not_found
vsx2|vsx2,18,26,12,28,8,4,Nucleus,7955
LOC122862416|LOC122862416,3903,5190,4034,7499,5602,6426,,not_found
LOC122862417|LOC122862417,850,1082,797,1429,1093,1289,,not_found
lin52|lin52,288,428,304,649,505,624,,not_found
pomt2|pomt2,1298,1428,1176,1487,1201,1307,Endoplasmic reticulum membrane,7955
LOC122861463|LOC122861463,100,95,119,143,165,153,,not_found
RP-rps6kl1|rps6kl1,109,223,154,254,236,292,,not_found
angel1|angel1,492,542,543,649,609,620,"Endoplasmic reticulum, Golgi apparatus, Mitochondrion outer membrane",9606
LOC122862408|LOC122862408,0,0,4,0,0,0,,not_found
arel1|arel1,3105,3882,3366,4456,3304,3978,,not_found
fcf1|fcf1,581,739,640,910,824,983,"Nucleus, nucleolus",9606
vash1|vash1,203,244,271,374,316,315,"Cytoplasm, Secreted",9606
esrrb|esrrb,10,12,7,22,0,0,"Chromosome, Cytoplasm, Nucleus",9606
LOC122861529|LOC122861529,700,929,745,808,719,805,,not_found
LOC122861440|LOC122861440,646,871,710,925,713,757,,not_found
dlst|dlst,8637,9792,8167,11376,9959,11102,"Mitochondrion matrix, Nucleus",9606
mlh3|mlh3,589,671,568,823,584,670,Nucleus,9606
fosaa|fosaa,275,323,335,562,359,478,,not_found
lncRNA-LOC122862308|LOC122862308,86,86,41,82,56,84,,not_found
flvcr2a|flvcr2a,2149,2457,2031,2393,1885,2194,"Cell membrane, Endoplasmic reticulum membrane, Mitochondrion membrane",7955
erg28|erg28,1385,1548,1296,1778,1366,1484,Endoplasmic reticulum membrane,9606
jdp2a|jdp2a,3368,3790,3159,3891,3229,3475,,not_found
ttll5|ttll5,2468,3065,2574,2954,2182,2271,"Cell projection, cilium, Cytoplasm, Cytoplasm, cytoskeleton, cilium basal body, Nucleus",9606
tgfb3|tgfb3,25123,29918,24144,17415,14177,16536,"Secreted, Secreted, extracellular space, extracellular matrix",9606
noxred1|noxred1,1107,1325,995,1588,1217,1332,,not_found
LOC122861427|LOC122861427,5,4,0,0,0,0,,not_found
ngb|ngb,21,22,18,0,0,0,"Cytoplasm, cytosol, Mitochondrion matrix",7955
coq6|coq6,935,1092,839,1152,884,990,"Cell projection, Golgi apparatus, Mitochondrion inner membrane",7955
fam161b|fam161b,48,52,32,11,0,15,,not_found
acyp1|acyp1,192,237,235,255,251,247,,not_found
LOC122862304|LOC122862304,73,107,118,99,108,66,,not_found
LOC122862303|LOC122862303,0,3,7,0,4,0,,not_found
LOC122862309|LOC122862309,0,0,0,0,0,0,,not_found
LOC122862114|LOC122862114,0,0,0,0,0,0,,not_found
LOC122861963|LOC122861963,0,0,0,0,0,0,,not_found
ttc8|ttc8,674,766,605,774,627,718,"Cell projection, cilium, Cell projection, cilium membrane, Cytoplasm, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite",9606
eml5|eml5,518,601,472,560,360,464,"Cytoplasm, cytoskeleton",9606
LOC122862229|LOC122862229,11,13,4,4,5,4,,not_found
LOC122862299|LOC122862299,7982,10051,7849,10908,8313,9817,,not_found
LOC122862230|LOC122862230,12,17,8,0,4,9,,not_found
LOC122861964|LOC122861964,84,118,114,88,71,94,,not_found
isca2|isca2,3162,3856,3065,5605,4568,5310,Mitochondrion,9606
LOC122888986|LOC122888986,19734,22930,18370,42933,32948,38516,,not_found
LOC122888987|LOC122888987,2126,2558,1944,3469,2695,2938,,not_found
atg2b|atg2b,4760,6764,5192,8774,6877,7142,"Endoplasmic reticulum membrane, Lipid droplet, Preautophagosomal structure membrane",9606
tmem63c|tmem63c,668,805,607,694,507,550,"Cell membrane, Endoplasmic reticulum membrane",7955
cipca|cipca,714,887,616,804,834,832,,not_found
tmed8|tmed8,6372,7510,6268,8397,6691,7548,,not_found
zgc:163014|zgc:163014,48,53,70,68,44,64,,not_found
gstz1|gstz1,4952,5384,4828,5690,4523,5107,Cytoplasm,9606
aldh6a1|aldh6a1,2637,2995,2577,3612,3011,3433,Mitochondrion,9606
si:ch211-163l21.10|si:ch211-163l21.10,47,102,50,97,55,52,,not_found
tmem260|tmem260,1289,1339,1276,1863,1493,1773,"Endoplasmic reticulum membrane, Membrane",9606
slc35f4|slc35f4,16,44,18,54,51,57,Membrane,9606
LOC122861436|LOC122861436,120,204,191,277,153,181,,not_found
ap5m1|ap5m1,3388,3545,3116,7041,5800,6465,"Cytoplasm, cytosol, Late endosome membrane, Lysosome membrane",9606
exoc5|exoc5,3798,4958,4143,6030,4782,5314,"Cytoplasm, Midbody",9606
peli2|peli2,4676,5864,5061,5940,4898,5700,,not_found
vcpkmt|vcpkmt,298,512,333,409,301,354,Cytoplasm,9606
arf6b|arf6b,4943,5971,4358,6647,5185,5993,,not_found
aspg|aspg,1216,1178,1293,1491,1084,1309,,not_found
ktn1|ktn1,13256,16199,13739,15596,12081,13625,Endoplasmic reticulum membrane,9606
lncRNA-LOC122861580|LOC122861580,0,0,8,0,0,0,,not_found
lg15h14orf180|lg15h14orf180,76,67,116,93,95,132,,not_found
LOC122861579|LOC122861579,0,5,0,7,4,4,,not_found
lncRNA-LOC122861581|LOC122861581,17,0,0,5,4,0,,not_found
kif26ab|kif26ab,6487,8579,6730,7794,5547,6556,,not_found
atxn3|atxn3,1974,2480,1946,2562,2141,2495,"Lysosome membrane, Nucleus, Nucleus matrix",9606
serpina10b|serpina10b,60,61,58,109,64,73,,not_found
LOC122862257|LOC122862257,21,38,18,18,17,19,,not_found
ubr1|ubr1,4435,5845,4726,6009,4507,4813,"Cytoplasm, cytosol",9606
prima1|prima1,89,83,69,52,70,103,"Cell junction, Cell membrane, Synapse",9606
LOC122862261|LOC122862261,1162,1300,1244,1542,1387,1317,,not_found
LOC122862254|LOC122862254,50,36,29,56,47,45,,not_found
ddx24|ddx24,2059,2370,2068,2407,2021,2324,"Cytoplasm, Nucleus",9606
si:ch1073-416d2.4|si:ch1073-416d2.4,8,22,10,13,15,19,,not_found
plk4|plk4,62,99,76,39,19,32,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole",7955
btbd7|btbd7,3326,4102,3192,3884,2931,3188,Nucleus,9606
LOC122862296|LOC122862296,218,326,277,250,174,165,,not_found
itpk1b|itpk1b,1527,1994,1486,1927,1480,1471,,not_found
hspa4l|hspa4l,575,603,515,816,653,747,"Cytoplasm, Nucleus",9606
chmp3|chmp3,4473,5141,4614,6842,5460,6199,"Cytoplasm, cytosol, Endosome, Late endosome membrane, Membrane",7955
reep1|reep1,159,226,87,242,235,298,"Endoplasmic reticulum, Membrane, Mitochondrion membrane",9606
MRP-mrpl35|mrpl35,857,994,827,1197,1189,1136,,not_found
cfap99|cfap99,7,0,4,21,13,33,"Cell projection, cilium, flagellum",9606
si:dkey-21a6.5|si:dkey-21a6.5,4557,5199,4363,9858,7969,8775,,not_found
zfyve28|zfyve28,1935,2328,2022,2970,2239,2524,"Cytoplasm, cytosol, Early endosome membrane",7955
LOC122862347|LOC122862347,1417,1685,1450,1361,1127,1277,,not_found
kif15|kif15,202,243,230,195,223,199,"Cytoplasm, Cytoplasm, cytoskeleton, spindle",9606
tdrd9|tdrd9,0,0,5,4,0,0,"Cytoplasm, Nucleus",7955
rd3l|rd3l,0,0,0,0,0,0,,not_found
rtn1a|rtn1a,142,270,152,113,89,81,,not_found
tacc3|tacc3,1413,1522,1433,1874,1609,1803,"Cytoplasm, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, spindle, Cytoplasm, cytoskeleton, spindle pole",9606
lrrc9|lrrc9,385,517,460,265,221,183,,not_found
pcnx4|pcnx4,1429,1986,1623,1815,1313,1397,Membrane,7955
dhrs7|dhrs7,973,997,772,1009,868,1032,Endoplasmic reticulum membrane,9606
LOC122862008|LOC122862008,201,183,300,125,112,161,,not_found
six4a|six4a,305,347,257,235,283,231,,not_found
LOC122862374|LOC122862374,6249,7707,6323,8634,6558,7014,,not_found
prkcha|prkcha,20,4,0,26,11,16,,not_found
mnat1|mnat1,891,785,795,1019,729,770,Nucleus,9606
trmt5|trmt5,1014,1172,745,1152,908,1080,"Cytoplasm, Mitochondrion matrix, Nucleus",7955
slc38a6|slc38a6,4552,5534,4520,7429,5991,6525,Cell membrane,7955
mis18bp1|mis18bp1,123,124,138,136,71,88,"Chromosome, centromere, Nucleus",9606
hif1aa|hif1aa,10704,13122,10713,14928,11861,13126,,not_found
lncRNA-LOC122861510|LOC122861510,42,82,26,68,19,38,,not_found
LOC122861507|LOC122861507,661,693,764,1112,890,1234,,not_found
yy1a|yy1a,2959,3314,2857,3780,3304,3780,,not_found
tpp1|tpp1,12925,15448,12596,23443,18457,20657,Lysosome,7955
evla|evla,3483,3896,3522,5054,4006,4235,,not_found
eml1|eml1,1851,2302,1618,3269,2420,2710,"Cytoplasm, Cytoplasm, cytoskeleton, Cytoplasm, perinuclear region",9606
lncRNA-LOC122861519|LOC122861519,0,0,0,8,0,0,,not_found
rpusd2|rpusd2,423,649,550,914,675,696,,not_found
disp2|disp2,24,27,24,39,29,36,Membrane,7955
pkdccb|pkdccb,14219,16696,13816,17289,13825,15782,,not_found
prlh2r|prlh2r,4,3,17,0,0,0,,not_found
pcmtl|pcmtl,2282,2717,2424,4791,3563,4183,,not_found
ccdc32|ccdc32,1806,2100,1500,2419,1766,2165,"Membrane, coated pit",7955
bahd1|bahd1,1349,1589,1414,1555,1137,1169,"Chromosome, Nucleus",9606
LOC122888981|LOC122888981,0,0,0,0,0,0,,not_found
ltk|ltk,9,15,7,8,23,7,Cell membrane,7955
itpka|itpka,148,175,121,214,136,112,"Cytoplasm, cytoskeleton",9606
ivd|ivd,3273,3724,3432,4654,3436,3865,Mitochondrion matrix,9606
lrr1|lrr1,1064,1291,892,1452,1038,1349,Nucleus,9606
dnaaf2|dnaaf2,170,260,158,158,185,112,"Cytoplasm, Dynein axonemal particle",7955
LOC122861555|LOC122861555,668,804,802,986,666,786,,not_found
rpap1|rpap1,2936,3461,2870,3854,3185,3264,Nucleus,9606
si:dkey-13p1.4|si:dkey-13p1.4,38,71,12,72,22,28,,not_found
grhl1|grhl1,233,218,173,211,146,255,Nucleus,9606
ywhaqb|ywhaqb,23191,27290,22979,27182,20922,24044,,not_found
LOC122861443|LOC122861443,696,896,789,809,620,670,,not_found
LOC122861442|LOC122861442,215,197,125,185,184,158,,not_found
adam17a|adam17a,6026,7373,6403,7978,5700,6450,,not_found
iah1|iah1,1117,1273,1131,1561,1065,1207,,not_found
itgb1bp1|itgb1bp1,2460,2858,2608,3008,2373,2617,"Cell membrane, Cell projection, lamellipodium, Cell projection, ruffle, Cytoplasm, Cytoplasm, cytoskeleton, Nucleus",9606
mboat2a|mboat2a,553,602,594,581,474,459,,not_found
asap2a|asap2a,5300,6397,5325,5124,4003,4358,,not_found
id2a|id2a,414,434,413,468,500,477,,not_found
kidins220a|kidins220a,3098,3695,3017,4205,3123,3569,,not_found
cmpk2|cmpk2,4,6,0,0,8,0,Mitochondrion,9606
rnf144aa|rnf144aa,2508,2676,2294,3251,2710,2886,Membrane,7955
rsad2|rsad2,12,44,9,16,27,35,Endoplasmic reticulum membrane,119488
sox11a|sox11a,6015,7089,5458,4327,3557,3558,,not_found
LOC122861403|LOC122861403,2914,3500,3104,3766,2912,3218,,not_found
LOC122861402|LOC122861402,1293,1535,1277,2556,2351,2540,,not_found
LOC122861401|LOC122861401,1968,2439,2133,3275,2656,2982,,not_found
znf292a|znf292a,2952,3850,3099,3794,2935,3117,,not_found
orc3|orc3,284,366,296,440,282,179,"Chromosome, Nucleus",9606
LOC122861538|LOC122861538,1473,1560,1466,2071,1827,2100,,not_found
tonsl|tonsl,128,143,207,137,91,107,"Chromosome, Cytoplasm, Nucleus",7955
LOC122861869|LOC122861869,1133,1157,953,1215,731,924,,not_found
LOC122861868|LOC122861868,0,16,10,11,0,16,,not_found
stac|stac,9630,11620,9882,11451,9093,9541,"Cell membrane, Cell membrane, sarcolemma, Cytoplasm, cytosol",9606
mtfr1l|mtfr1l,3603,4290,3611,4148,3176,3566,Mitochondrion outer membrane,7955
rlf|rlf,3825,4692,3633,5866,4355,4964,Nucleus,9606
znf593|znf593,785,969,836,894,767,960,"Cytoplasm, Nucleus, nucleolus",9606
si:ch211-15d5.11|si:ch211-15d5.11,2209,2615,2170,4292,3423,3965,,not_found
selenon|selenon,13164,16074,12957,18618,15025,16322,Endoplasmic reticulum membrane,7955
zmpste24|zmpste24,2308,2645,2125,3118,2258,2710,"Early endosome membrane, Endoplasmic reticulum membrane, Late endosome membrane, Nucleus inner membrane",9606
atp5if1b|atp5if1b,5455,6064,5448,7441,5951,7272,Mitochondrion,7955
wdr25|wdr25,541,493,554,853,506,534,,not_found
ppp2r5ca|ppp2r5ca,7058,8764,7183,8863,6564,7752,,not_found
LOC122862334|LOC122862334,1875,2236,1895,2575,2260,2247,,not_found
slc25a47b|slc25a47b,23,44,33,43,75,60,Mitochondrion inner membrane,7955
dcdc2b|dcdc2b,58,65,53,82,28,50,,not_found
tmem234|tmem234,517,616,515,728,647,685,Membrane,9606
rcan3|rcan3,197,295,167,398,400,426,,not_found
LOC122861896|LOC122861896,11,5,22,4,7,11,,not_found
LOC122862336|LOC122862336,3154,4044,3419,4832,3723,3887,,not_found
fancm|fancm,1048,1359,1201,1730,1167,1397,Nucleus,9606
soul3|soul3,3027,3550,2634,5088,3636,4432,,not_found
iqcc|iqcc,205,217,181,242,225,232,,not_found
nipal3|nipal3,3519,3983,3374,4495,3816,3769,Membrane,9606
snoRNA-LOC122862530|LOC122862530,0,2,0,6,2,8,,not_found
snoRNA-LOC122862529|LOC122862529,0,10,5,4,2,5,,not_found
RP-rpl13a|rpl13a,113082,127155,113843,114567,89816,105154,,not_found
snoRNA-LOC122862526|LOC122862526,4,1,6,5,4,0,,not_found
snoRNA-LOC122862527|LOC122862527,3,1,2,0,2,3,,not_found
cnksr1|cnksr1,484,499,429,346,282,337,"Cytoplasm, Membrane",9606
RP-rps6ka1|rps6ka1,432,637,549,588,537,550,,not_found
lncRNA-LOC122861903|LOC122861903,0,0,0,11,0,8,,not_found
e2f2|e2f2,57,32,28,3,6,9,Nucleus,9606
LOC122861905|LOC122861905,16,9,5,31,15,27,,not_found
asap3|asap3,2585,3332,2805,4599,3572,4380,Cytoplasm,9606
id3|id3,11725,14064,12377,10234,7817,9542,Nucleus,9606
vgll2b|vgll2b,10,28,0,6,10,14,,not_found
lncRNA-LOC122861957|LOC122861957,87,126,99,32,56,64,,not_found
ythdf2|ythdf2,4463,4984,4572,5218,4378,5060,"Cytoplasm, P-body, Cytoplasm, Stress granule, Cytoplasm, cytosol, Nucleus",7955
pacrg|pacrg,0,0,0,0,0,0,"Cytoplasm, cytoskeleton, cilium axoneme, Cytoplasm, cytoskeleton, flagellum axoneme",9606
lncRNA-LOC122861991|LOC122861991,0,0,0,0,0,0,,not_found
LOC122861989|LOC122861989,0,0,0,0,0,0,,not_found
ptafr|ptafr,0,0,0,0,0,0,Cell membrane,9606
qkia|qkia,14255,18433,15518,18404,14030,15698,"Cytoplasm, Nucleus",7955
lncRNA-LOC122861993|LOC122861993,8,18,11,16,6,10,,not_found
lncRNA-LOC122861992|LOC122861992,4,0,0,0,0,0,,not_found
luzp1|luzp1,6568,8752,6827,6794,4893,5371,"Cell junction, tight junction, Cell projection, dendrite, Chromosome, centromere, Cytoplasm, cytoskeleton, cilium basal body, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, spindle, Cytoplasm, cytoskeleton, stress fiber, Midbody, Nucleus, Perikaryon",9606
kdm1a|kdm1a,3213,3673,3244,3591,2963,3178,"Chromosome, Nucleus",9606
tmem30b|tmem30b,184,217,256,234,124,140,"Cell membrane, Endoplasmic reticulum membrane",9606
pole2|pole2,360,345,290,441,279,371,Nucleus,9606
LOC122861753|LOC122861753,138,172,197,160,113,103,,not_found
wdr20a|wdr20a,1167,1540,1283,1452,1344,1368,,not_found
LOC122861749|LOC122861749,2064,2419,1776,2657,1810,2105,,not_found
LOC122861744|LOC122861744,3273,3797,3199,4042,3158,3723,,not_found
klhdc2|klhdc2,1121,1338,1166,1633,1253,1510,Nucleus,9606
LOC122862010|LOC122862010,299,289,258,280,252,259,,not_found
LOC122862011|LOC122862011,27,36,36,24,8,15,,not_found
spata7|spata7,517,537,411,555,361,595,"Cell projection, cilium, photoreceptor outer segment, Cytoplasm, cytoskeleton, Cytoplasm, cytoskeleton, cilium axoneme, Cytoplasm, cytoskeleton, cilium basal body",9606
LOC122861883|LOC122861883,1965,2163,2061,2025,1741,2079,,not_found
LOC122861884|LOC122861884,3758,4318,3684,5275,4336,5034,,not_found
dync1h1|dync1h1,52267,67121,50997,76808,58841,66367,"Cytoplasm, cytoskeleton",9606
ptpn21|ptpn21,5546,7186,5864,8907,6826,8062,"Cytoplasm, cytoskeleton",9606
fam98b|fam98b,2403,2894,2386,2627,2318,2693,"Cytoplasm, Nucleus",9606
spred1|spred1,6115,7945,6418,7239,5508,6050,"Cell membrane, Membrane, caveola, Nucleus",9606
cdin1|cdin1,581,829,572,858,810,858,"Cytoplasm, Nucleus",7955
dph6|dph6,737,800,824,1068,881,1114,,not_found
meis2a|meis2a,3444,4513,3501,3399,2707,3109,,not_found
lncRNA-LOC122861450|LOC122861450,0,0,11,4,0,0,,not_found
LOC122862035|LOC122862035,4,13,15,12,4,4,,not_found
LOC122862232|LOC122862232,562,679,531,526,396,509,,not_found
aqr|aqr,5171,6106,5208,6701,5227,5584,"Nucleus, Nucleus, nucleoplasm",9606
LOC122862037|LOC122862037,312,487,314,341,254,288,,not_found
LOC122862038|LOC122862038,0,4,0,0,0,10,,not_found
stxbp6|stxbp6,2272,2471,2245,2206,1871,1965,"Cytoplasm, Membrane",9606
lncRNA-LOC122862244|LOC122862244,8,9,12,16,4,9,,not_found
ddhd1a|ddhd1a,3428,4218,3287,6280,4733,5433,,not_found
fermt2|fermt2,15048,18763,15896,17349,13480,14827,"Cell junction, focal adhesion, Cell projection, lamellipodium membrane, Cell surface, Cytoplasm, Cytoplasm, cell cortex, Cytoplasm, cytoskeleton, Cytoplasm, cytoskeleton, stress fiber, Cytoplasm, myofibril, sarcomere, I band, Membrane, Nucleus",7955
bmp4|bmp4,8322,9987,8059,11096,8680,9550,"Secreted, extracellular space, extracellular matrix",9606
lbh|lbh,5006,5602,5740,2301,1721,2114,"Cytoplasm, Nucleus",9606
ypel5|ypel5,2549,2887,2446,3410,2801,3137,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, spindle pole, Midbody, Nucleus",9606
lclat1|lclat1,10366,12158,10119,12692,9868,11242,Endoplasmic reticulum membrane,7955
lncRNA-LOC122862045|LOC122862045,0,0,0,0,0,0,,not_found
LOC122862044|LOC122862044,4130,4991,4307,6103,4786,5259,,not_found
manea|manea,1509,1942,1664,2183,1669,1876,Golgi apparatus membrane,9606
fabp7a|fabp7a,4,0,0,0,0,0,,not_found
LOC122862053|LOC122862053,1260,1600,1260,1622,1202,1536,,not_found
LOC122862057|LOC122862057,11,17,17,10,23,22,,not_found
usp40|usp40,3089,3876,3098,4374,3259,3686,Cytoplasm,9606
pttg1ipa|pttg1ipa,67,49,87,101,41,49,,not_found
sumo3a|sumo3a,10261,12957,10823,12371,10028,10853,"Cytoplasm, Nucleus, PML body",7955
senp2|senp2,2009,2342,2142,3142,2303,2713,"Cytoplasm, Nucleus membrane, Nucleus, nuclear pore complex",9606
LOC122862066|LOC122862066,2687,2995,2543,4249,3232,3678,,not_found
atg9a|atg9a,3788,4420,3647,5391,4165,4442,"Cytoplasmic vesicle, autophagosome membrane, Endoplasmic reticulum membrane, Golgi apparatus, trans-Golgi network membrane, Late endosome membrane, Mitochondrion membrane, Preautophagosomal structure membrane, Recycling endosome membrane",9606
zgc:112416|zgc:112416,0,0,7,0,0,0,,not_found
trnak-uuu_37|trnak-uuu,0,0,0,0,0,0,,not_found
pcnt|pcnt,5890,7973,6446,8657,6872,7265,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome",9606
LOC122862069|LOC122862069,12597,15280,12822,14417,11827,13190,,not_found
LOC122862068|LOC122862068,6522,7928,6426,8628,6881,7407,,not_found
uggt1|uggt1,4891,5596,4648,6677,5152,5917,"Endoplasmic reticulum lumen, Endoplasmic reticulum-Golgi intermediate compartment",9606
LOC122862076|LOC122862076,62,70,41,56,22,20,,not_found
LOC122862077|LOC122862077,130,122,154,164,92,108,,not_found
hs6st1a|hs6st1a,19303,24419,19327,17427,14446,16063,Membrane,7955
acvr1l|acvr1l,3595,4522,3558,4887,3837,4262,,not_found
d2hgdh|d2hgdh,2159,2528,2053,3248,2505,3136,Mitochondrion,7955
LOC122862078|LOC122862078,2,19,15,11,8,20,,not_found
lncRNA-LOC122862080|LOC122862080,0,0,0,0,0,0,,not_found
zgc:110158|zgc:110158,5890,7257,6135,7054,4967,5910,,not_found
LOC122862092|LOC122862092,4,7,0,5,0,11,,not_found
